time,trans
15256,0.00117296943372702
15257,0.00107901422206236
15258,0.000855759955940874
15259,0.000783914351775248
15260,0.000636350005574646
15261,0.000666522653331975
15262,0.000483892596738089
15263,0.000720077953069708
15264,0.000519983514197185
15265,0.000243509646420016
15266,0.000166244445898684
15267,0.000203511565961898
15268,0.000116277554896758
15269,0.000162351660767681
15270,9.4327537465214e-05
15271,0.000183535162414802
15272,6.96372856454892e-05
15273,0.000211258909985496
15274,0.000131548706682044
15275,0.000107344653136049
15276,4.06485028481828e-05
15277,0.000122100375419417
15278,4.79278744118689e-05
15279,8.02798131807908e-05
15280,5.63853989071293e-05
15281,8.49473551613111e-05
15282,2.81622817078397e-05
15283,0.000107984550340209
15284,4.75454032185082e-05
15285,8.97884727440497e-05
15286,8.39137501345184e-05
15287,0.000278657427769459
15288,0.000144411531326065
15289,0.00042650852759652
15290,0.000357512286104676
15291,0.000763656315986875
15292,0.00072083614801723
15293,0.00101429510452493
15294,0.00128173458199707
15295,0.00153399761181246
15296,0.00196668590716177
15297,0.00237579824257294
15298,0.00252021912008412
15299,0.00271450529602075
15300,0.00259283642196334
15301,0.00269435704534240
15302,0.00287055084629363
15303,0.00310331784786953
15304,0.00314176979328088
15305,0.00324294909318065
15306,0.00316013455505218
15307,0.00299988847541032
15308,0.00321559202100369
15309,0.00354415427855778
15310,0.00391570055122214
15311,0.00434551466150809
15312,0.0042109265416412
15313,0.00433073137623116
15314,0.0043731179187082
15315,0.00468827243909779
15316,0.00455354826740165
15317,0.00473881766921497
15318,0.0047370257501368
15319,0.0050987306247782
15320,0.00457451068449265
15321,0.00428585188394721
15322,0.00430666372402646
15323,0.00437649484483705
15324,0.00452181694837648
15325,0.00441661018262007
15326,0.00416331001727955
15327,0.00416062138453205
15328,0.00418660062139785
15329,0.00428731133258555
15330,0.00419995198141837
15331,0.00452030758276126
15332,0.00435353981044812
15333,0.00431427187852195
15334,0.00353957432714754
15335,0.00354213358456405
15336,0.00292054482239541
15337,0.00253196795880384
15338,0.00209089315732504
15339,0.00178010526545583
15340,0.00149645692871782
15341,0.00126388282403089
15342,0.00105610613750559
15343,0.000926913603542382
15344,0.000734901098994518
15345,0.000699128829416945
15346,0.000524007915826666
15347,0.000529292109171704
15348,0.000371533317076040
15349,0.000397128193528746
15350,0.000286115847073
15351,0.000315075198106918
15352,0.000190197777389153
15353,0.000234446947011418
15354,0.000159044240020912
15355,0.000237982779337766
15356,0.000105369153884692
15357,0.000226497655948976
15358,8.8473267779675e-05
15359,0.000336874998060224
15360,0.000294101906372842
15361,0.000304491683265859
15362,0.000276962322923775
15363,0.000194955187097939
15364,7.08821130414789e-05
15365,0.000182989005204416
15366,0.000184515995731748
15367,0.000124375370962111
15368,4.37021074969501e-05
15369,0.000230181994015148
15370,6.52184384057196e-05
15371,0.000112406970134312
15372,4.75751548968299e-05
15373,8.95581589010853e-05
15374,5.59661975036354e-05
15375,8.40522556697229e-05
15376,5.58755820620299e-05
15377,8.0455493588095e-05
15378,5.04767355686278e-05
15379,6.85948430835842e-05
15380,6.9927923239179e-05
15381,0.000203959125229606
15382,0.000159046192369979
15383,0.000126628152529914
15384,6.21599973501216e-05
15385,0.000240603637237087
15386,0.000106090829479918
15387,0.000201951001664564
15388,6.94945270440986e-05
15389,8.82473891801307e-05
15390,8.82870143338525e-05
15391,0.000170855090860687
15392,6.17213605452885e-05
15393,0.000162239670759810
15394,7.81993707288374e-05
15395,0.000220812036291934
15396,7.19905502080854e-05
15397,0.000283271612892061
15398,5.2764088731119e-05
15399,5.24831972207974e-05
15400,6.78096770092467e-05
15401,0.000222653157421202
15402,0.000379285861191688
15403,0.000509848254543948
15404,0.000491880190029824
15405,0.000666145914506634
15406,0.000798767407024806
15407,0.00100578528562853
15408,0.00100374804513794
15409,0.0017771615309297
15410,0.00155494738889461
15411,0.000967436083282131
15412,0.00116646352781471
15413,0.00108791353006659
15414,0.00137771771524346
15415,0.00188742441156865
15416,0.00222045451117553
15417,0.00276043302725435
15418,0.00298723810636239
15419,0.00321332130260121
15420,0.00322029344077413
15421,0.00384246589757046
15422,0.00403818935440293
15423,0.00386638690150575
15424,0.00431633994324713
15425,0.0048636982232931
15426,0.00480947468631339
15427,0.00505934888750319
15428,0.00453856412574861
15429,0.00454527740440703
15430,0.004235857287424
15431,0.00414027890314052
15432,0.0037095346620914
15433,0.00396369963820985
15434,0.00329013036188571
15435,0.00324778447906052
15436,0.00252980092737183
15437,0.00225086382964795
15438,0.00246584283522563
15439,0.00194270116194624
15440,0.00188346794284301
15441,0.00221380795386022
15442,0.00191252737553701
15443,0.00207131419517814
15444,0.00176876529801260
15445,0.00125703037712559
15446,0.000629686507529842
15447,0.000506747931887838
15448,0.000487348741015834
15449,0.000384120212615474
15450,0.000419313702167501
15451,0.000394374988632466
15452,0.00030403149942375
15453,0.000240613988803405
15454,0.000280576974547940
15455,0.000292949363423589
15456,0.000221356440222936
15457,9.56051207364708e-05
15458,0.000137105584000075
15459,0.000144575669535064
15460,8.72282819597526e-05
15461,0.000215975590493525
15462,0.000188009749106968
15463,0.000185766599793645
15464,7.45463248832043e-05
15465,5.39500299384406e-05
15466,8.17039689882461e-05
15467,0.000247783861566580
15468,0.000195030333676950
15469,0.000260883410593178
15470,0.000139459107317955
15471,0.000142173348014696
15472,3.73360095430832e-05
15473,3.03746937399477e-05
15474,4.92655071009004e-05
15475,8.4964773661548e-05
15476,4.60306172934597e-05
15477,0.000149011683718708
15478,0.000108868603589419
15479,0.000125932348696818
15480,0.000126968696266663
15481,0.00028016012713934
15482,0.000470003872233395
15483,0.000726171211120997
15484,0.000838233358232805
15485,0.00123915481559885
15486,0.001393062998139
15487,0.00195039685100806
15488,0.00194565997556919
15489,0.00218882222405962
15490,0.00225417815757031
15491,0.002572372196216
15492,0.00267088049231431
15493,0.00310479619233443
15494,0.00325126345633626
15495,0.0034741267754988
15496,0.00341303128008071
15497,0.00346765191664751
15498,0.00352045769334758
15499,0.00371201520835664
15500,0.00380983458472880
15501,0.0040976773270945
15502,0.004266479090818
15503,0.00456737936842001
15504,0.00464918608450844
15505,0.00487828341270299
15506,0.00489044724415204
15507,0.00505241509314910
15508,0.00514961284839273
15509,0.00522591818524339
15510,0.00524420634215768
15511,0.00553733009448978
15512,0.00550475819561716
15513,0.00559222882059715
15514,0.00529001632898697
15515,0.00534743364696129
15516,0.00479345840557916
15517,0.00538445430131862
15518,0.00501176492537007
15519,0.00469984377026218
15520,0.00428616406139586
15521,0.00411941977056521
15522,0.00391094145649985
15523,0.00400012990023656
15524,0.00398997152933231
15525,0.00421514629024578
15526,0.00364242317237969
15527,0.00363416700738421
15528,0.0031259988935448
15529,0.00311497657545915
15530,0.00290087976404179
15531,0.00292204976654535
15532,0.00258209143055351
15533,0.00252920312944699
15534,0.00218576284823207
15535,0.00218366887345441
15536,0.00183373089628911
15537,0.00160924335782367
15538,0.00132721694117892
15539,0.0012276669573297
15540,0.000957758759555346
15541,0.00083073412076981
15542,0.000768378865472138
15543,0.000757509708581388
15544,0.00061471668361573
15545,0.000557231606685966
15546,0.000506461022156076
15547,0.000512817792927584
15548,0.000429218152829987
15549,0.000426723998181451
15550,0.000368047469368020
15551,0.00036465999538075
15552,0.000295113843753108
15553,0.00026475232612969
15554,0.000210851652848097
15555,0.000150156694830118
15556,0.000182668399159577
15557,0.000201427940813373
15558,0.000166188813077573
15559,0.000156162915338520
15560,0.000147891766991423
15561,0.000154861266863432
15562,0.000132676125322982
15563,0.000213003344889247
15564,0.000150176859984404
15565,0.000176934792456065
15566,0.000136493330281806
15567,9.4528954446696e-05
15568,0.000119393421351270
15569,0.000137401626342818
15570,0.000126256767036577
15571,0.000136638528170392
15572,0.000111025583653385
15573,0.000112211528371929
15574,9.51138336187341e-05
15575,0.000151445293732937
15576,0.000186549206999588
15577,0.00048863455422802
15578,0.000745739107687884
15579,0.00081624933820376
15580,0.000920251949173461
15581,0.00142379110400657
15582,0.00165148346035472
15583,0.00193013223915934
15584,0.00222457776535992
15585,0.00272999490104184
15586,0.00278113780122033
15587,0.00294973475622793
15588,0.00267864410390172
15589,0.00301360719085703
15590,0.00260703910192604
15591,0.00319080776430249
15592,0.00323949711941029
15593,0.00317594410426656
15594,0.00340986742780263
15595,0.00366668145805856
15596,0.00384796539346532
15597,0.00436428496535975
15598,0.00478960910916709
15599,0.00526524032057774
15600,0.00513129386878782
15601,0.00466896005483440
15602,0.00473039890346686
15603,0.00468835900100719
15604,0.00435255407805175
15605,0.00422611496420467
15606,0.00373738460150788
15607,0.00364480097003848
15608,0.00288717376566919
15609,0.00400276075312174
15610,0.0038590407118489
15611,0.00405477539315275
15612,0.00416176699026492
15613,0.0044382728389367
15614,0.0044599410406221
15615,0.0045919288904407
15616,0.00463122283335791
15617,0.00472698690394998
15618,0.00494061363529689
15619,0.00541721090229465
15620,0.00478753998705937
15621,0.00455377402667192
15622,0.00431108715772729
15623,0.00439764215992101
15624,0.00392460332631523
15625,0.00434212596009654
15626,0.00361962033922885
15627,0.00374370538880273
15628,0.00302722733160761
15629,0.00266563600090413
15630,0.00241223555427625
15631,0.00222324427958540
15632,0.00181315388699704
15633,0.00170482053746485
15634,0.00135517133184057
15635,0.00113789791679404
15636,0.00100447417682316
15637,0.00108065441427138
15638,0.000799412864115526
15639,0.00079554426632284
15640,0.000652088144991191
15641,0.000599920021359135
15642,0.000475465937012433
15643,0.000500466029572424
15644,0.000415354239751329
15645,0.000482730872623894
15646,0.000458470816163281
15647,0.000407688813526946
15648,0.000297829664011967
15649,0.000146297215495628
15650,0.000205279382058291
15651,0.000180980928147424
15652,0.000100979790786839
15653,0.000308699592503587
15654,0.000204975523978039
15655,0.000439624918401516
15656,0.000779246226387098
15657,0.000522393068365091
15658,0.000811254346981965
15659,0.000230124364966561
15660,0.000154038143711887
15661,0.000169008296505605
15662,0.000142107427934539
15663,0.000189779858714462
15664,0.000513496316209374
15665,0.000329880728441255
15666,0.0006173612202274
15667,0.000976649365335888
15668,0.000865365257370888
15669,0.00113509336514211
15670,0.00102350294977925
15671,0.00123616873635928
15672,0.000914611204398735
15673,0.00114222613737236
15674,0.000257781226822559
15675,0.000270920347156758
15676,0.000199966656194273
15677,0.000477953286235129
15678,0.000336711253604648
15679,0.000674694900698033
15680,0.000643611166186466
15681,0.000851956025627588
15682,0.000927624785173569
15683,0.00116640996479184
15684,0.00127062778123406
15685,0.00140170652148289
15686,0.00151775178983525
15687,0.00199269054485153
15688,0.00216411573452150
15689,0.00197283899808989
15690,0.00208897399930622
15691,0.00256321404627994
15692,0.00276797615279849
15693,0.00296067175165665
15694,0.00313895858100203
15695,0.00425298637342625
15696,0.00357322641659835
15697,0.00327971499541821
15698,0.0036281474198297
15699,0.00354361799861571
15700,0.00308137153102138
15701,0.00339149452846433
15702,0.00374577757751750
15703,0.00344100030918984
15704,0.00301542846552262
15705,0.00298575577354027
15706,0.00299757405855236
15707,0.00333311043825193
15708,0.00324613922468279
15709,0.00341277456661984
15710,0.00369480796032955
15711,0.00422103682327457
15712,0.00442813549811703
15713,0.00370768438994367
15714,0.00314430817860326
15715,0.00365589898320119
15716,0.00285314907338343
15717,0.00226840429177236
15718,0.00189402909386369
15719,0.00162239919593783
15720,0.00157664222992663
15721,0.00157233137320323
15722,0.00139536101793408
15723,0.00139025445209339
15724,0.00119469077840631
15725,0.00122644870077538
15726,0.00106746438323489
15727,0.000896723122226313
15728,0.000716973610234651
15729,0.000713673801734389
15730,0.000669950962443994
15731,0.00057458532517952
15732,0.000432873180941482
15733,0.000327445614440162
15734,0.000332373777514012
15735,0.000297274975131024
15736,0.000199363433565091
15737,0.000163465636633196
15738,0.000162151658967896
15739,0.000172076929179360
15740,0.000110564619330085
15741,0.000110401239466739
15742,8.55866598779634e-05
15743,0.000100125028197725
15744,7.5084607357412e-05
15745,0.000206343129035895
15746,0.000188024942420851
15747,0.000154880538737110
15748,0.000171906323400107
15749,0.000153573679038440
15750,0.000158471348585286
15751,0.000185691647463357
15752,0.000185691647463357
15753,0.000215043957708701
15754,0.000246478346266452
15755,0.000223896699447648
15756,0.000210486822709739
15757,0.000180685473381760
15758,0.000188734676339981
15759,0.000180685473381760
15760,0.000180685473381760
15761,0.000299098275394061
15762,0.000290885999077492
15763,0.000244145905548621
15764,0.00025151179212404
15765,0.000237783082183335
15766,0.000138684895858411
15767,0.000167938568959139
15768,0.000128476841216511
15769,0.000159271759742398
15770,0.000275108262423642
15771,0.000287215960022396
15772,0.000355851636164309
15773,0.000519662995097945
15774,0.000547779271517568
15775,0.000602862582821828
15776,0.00073593363577433
15777,0.000942027406195572
15778,0.00138778882348765
15779,0.00152070285684839
15780,0.00177557097462034
15781,0.00200107267555203
15782,0.00224400643986004
15783,0.00246997516534398
15784,0.00323989062445163
15785,0.00344400178692958
15786,0.00355444944065463
15787,0.00369465197407243
15788,0.00387967312394499
15789,0.00423887501444299
15790,0.00436420816892738
15791,0.00465874761559137
15792,0.00470817784771239
15793,0.00499374341780201
15794,0.00493550674339351
15795,0.00512045268104902
15796,0.0049915766926109
15797,0.00510761322601113
15798,0.00497033375377477
15799,0.00506031085715405
15800,0.00501409576068491
15801,0.00499306462882765
15802,0.00488020946831337
15803,0.00479262971222013
15804,0.00469787496603012
15805,0.00473993159104951
15806,0.00455360190343004
15807,0.00469259049816246
15808,0.00464015601229005
15809,0.00338928595105513
15810,0.00347274436614413
15811,0.00415868074801985
15812,0.00400650164824133
15813,0.00394185516430546
15814,0.00371036762138277
15815,0.00290678582755838
15816,0.00260349868071754
15817,0.00266531706164265
15818,0.00287573256282622
15819,0.00293254442419502
15820,0.00257132129981987
15821,0.00217024586757943
15822,0.0019713842732879
15823,0.00179839966125342
15824,0.00167455007586026
15825,0.00152993741763913
15826,0.00139941610661140
15827,0.00128181961059394
15828,0.00115302605366087
15829,0.00131398521212410
15830,0.00118337012013982
15831,0.00119518704812669
15832,0.00112536066927993
15833,0.00110594189822129
15834,0.00103557959259062
15835,0.00100153766181992
15836,0.000932686440296283
15837,0.000968110805387079
15838,0.000909875781047178
15839,0.00091672567977096
15840,0.000852691313687468
15841,0.000477233387058799
15842,0.000451747027153592
15843,0.000418800244496096
15844,0.00039400705490391
15845,0.000405026277410817
15846,0.000359907469269846
15847,0.000355157107102543
15848,0.000394252652744717
15849,0.000414592622911683
15850,0.000398358335891351
15851,0.000402711790074512
15852,0.000350356063723984
15853,0.000385991897470888
15854,0.00037115944491824
15855,0.000376513440050353
15856,0.000401089888797241
15857,0.000426814437664295
15858,0.000411840750882571
15859,0.000424841083344932
15860,0.000403872652881411
15861,0.000423477023447334
15862,0.000375920565053406
15863,0.000421917141137991
15864,0.000445459402726563
15865,0.000504279708281388
15866,0.000576116923156457
15867,0.000676194854490125
15868,0.000685987662579642
15869,0.000773114079836571
15870,0.000933364893281706
15871,0.00102686630766169
15872,0.00123721826536103
15873,0.00136418025359101
15874,0.00164377238390136
15875,0.00179701042418582
15876,0.00202198852690213
15877,0.00214462278647543
15878,0.00250785560401047
15879,0.00269790516547733
15880,0.00310738714638757
15881,0.00325915861527482
15882,0.00365881418503233
15883,0.00380368110592685
15884,0.00410118182380265
15885,0.00421605595501902
15886,0.00429983981284808
15887,0.00435994144881139
15888,0.00463691485734722
15889,0.00467781283559822
15890,0.00471307163802435
15891,0.00474425709181246
15892,0.00493455537770631
15893,0.00496374500545481
15894,0.00512457904571951
15895,0.00514518692984927
15896,0.00534004848526629
15897,0.00526526712965724
15898,0.00528777528431296
15899,0.00511076525137277
15900,0.005096499374929
15901,0.00488838451463789
15902,0.00476924108156145
15903,0.00441498104739526
15904,0.00423593244934565
15905,0.00391504867654799
15906,0.00379823810837703
15907,0.00355422208566753
15908,0.00350605689473020
15909,0.00324484174675852
15910,0.0031668545633776
15911,0.00288207815021031
15912,0.00279435492663651
15913,0.00252542850836180
15914,0.0023923544179888
15915,0.00209082147171659
15916,0.00192268712121460
15917,0.00161989409505965
15918,0.00145967992500082
15919,0.00118575532463074
15920,0.00108516081784874
15921,0.000886161011218473
15922,0.00081382932038878
15923,0.000669242538582053
15924,0.000613694100285761
15925,0.000515565931689054
15926,0.000478100379154867
15927,0.000410287417103818
15928,0.000377083868534067
15929,0.000531347461240402
15930,0.000496030735071437
15931,0.000568872921922218
15932,0.000541390861944795
15933,0.000490832782798802
15934,0.00046793923004453
15935,0.000451109348873954
15936,0.000424451162880891
15937,0.000286310921407197
15938,0.000272827691563406
15939,0.000328522364033175
15940,0.000323496094599662
15941,0.000337359633371394
15942,0.000323251484453299
15943,0.000308713092534082
15944,0.000285635376350241
15945,0.0003463177356989
15946,0.000328156841319883
15947,0.000318501234095513
15948,0.000303746822645904
15949,0.000310989687366503
15950,0.000297944566052121
15951,0.000320012192419057
15952,0.000312053119783164
15953,0.000316797381735161
15954,0.000333377197665539
15955,0.000396659765210904
15956,0.000357067381426962
15957,0.000382264074649468
15958,0.000342728780873731
15959,0.000385478064259606
15960,0.000331024291136418
15961,0.000401060482714584
15962,0.000441911227965578
15963,0.000523144591240894
15964,0.000647131166863173
15965,0.000734309336121358
15966,0.000871796821496215
15967,0.00100439385265847
15968,0.001237707454445
15969,0.00134211250873884
15970,0.00159982665321449
15971,0.00169291801249672
15972,0.00197096647557636
15973,0.0020725554726738
15974,0.00236136735413690
15975,0.00246529752794455
15976,0.00283448807214709
15977,0.00306285229370098
15978,0.00332642749719525
15979,0.0034272967784304
15980,0.00355150540566924
15981,0.00342757719399415
15982,0.00348494213195948
15983,0.00356867031534647
15984,0.00350163414965380
15985,0.00365116797585994
15986,0.00375657353534179
15987,0.00372319445143421
15988,0.00379161230479276
15989,0.00406005024384353
15990,0.00458409794915137
15991,0.0046422127063902
15992,0.00453637643720098
15993,0.00394438535720485
15994,0.0037935498218887
15995,0.00359681121466402
15996,0.0035141660074134
15997,0.00339396085659571
15998,0.00332519105400511
15999,0.00331446274505287
16000,0.00328313468655584
16001,0.00299014163236013
16002,0.00295397551890682
16003,0.00291986168852935
16004,0.00282804254767619
16005,0.00274893753349177
16006,0.00276867748099997
16007,0.00264650946404483
16008,0.0025131084290894
16009,0.00228449382415949
16010,0.00212583619543658
16011,0.00184043462414314
16012,0.00170564935772555
16013,0.00145564132058127
16014,0.00133529260323192
16015,0.00112267705037042
16016,0.00104943227446804
16017,0.000885230471242476
16018,0.000830466395383527
16019,0.000716848994578137
16020,0.000666300355901083
16021,0.00060492031947611
16022,0.000569996976046009
16023,0.000466475450802234
16024,0.000440699921189937
16025,0.00039502998030618
16026,0.000365737017602012
16027,0.000333612095695629
16028,0.000311744211222871
16029,0.000360632389860448
16030,0.000337227531201349
16031,0.000379158809676457
16032,0.000354329239487011
16033,0.000173450712649835
16034,0.0001709963272313
16035,0.000144956441260774
16036,0.000144651239199589
16037,7.27406148947766e-05
16038,6.82783588543754e-05
16039,6.57795548356623e-05
16040,6.44382261393356e-05
16041,6.18445009039057e-05
16042,6.96746465873997e-05
16043,6.75520523236967e-05
16044,6.78276231191028e-05
16045,5.10342263510238e-05
16046,5.01523602967588e-05
16047,4.8978071305925e-05
16048,4.89588806696099e-05
16049,5.61071321953773e-05
16050,6.00187570171242e-05
16051,4.70309125931632e-05
16052,4.62594156047502e-05
16053,4.5979044761061e-05
16054,4.5979044761061e-05
16055,4.50865414698741e-05
16056,6.80099019015993e-05
16057,6.10787180851106e-05
16058,6.10787180851106e-05
16059,6.79150888724583e-05
16060,6.79150888724583e-05
16061,6.161558762442e-05
16062,6.161558762442e-05
16063,6.08681855559505e-05
16064,6.31240842033843e-05
16065,6.01148420195526e-05
16066,6.83760932456227e-05
16067,8.38909420574333e-05
16068,7.97212396110633e-05
16069,9.68461023619593e-05
16070,0.000179735851425605
16071,0.000249758872897920
16072,0.000576302628835888
16073,0.000777577475370254
16074,0.00126431178434837
16075,0.00170286079330363
16076,0.00216835188189435
16077,0.0025035730111008
16078,0.00283725905231101
16079,0.00311977806514252
16080,0.0038049318261645
16081,0.00391070108115898
16082,0.00406522088546087
16083,0.00392398160447276
16084,0.00388661960065835
16085,0.00385588294004126
16086,0.00385841193747549
16087,0.00353929454491676
16088,0.00355809111525113
16089,0.00354376800063084
16090,0.00348506115817775
16091,0.00348233216522633
16092,0.00357699200356213
16093,0.00364281201645338
16094,0.00436612189913999
16095,0.00432113244879029
16096,0.00419893120665391
16097,0.00368835882890892
16098,0.00353557937699112
16099,0.00316068134865242
16100,0.00308927730000369
16101,0.00280738860105315
16102,0.00266416142571769
16103,0.00231934354707587
16104,0.00223649791587859
16105,0.00197447161438985
16106,0.00193724045464938
16107,0.00183321762965809
16108,0.00179747702131837
16109,0.00152583080379263
16110,0.00147700064818625
16111,0.00124831751167021
16112,0.00119294723068917
16113,0.000987645852131346
16114,0.000948164592912255
16115,0.000788047756433363
16116,0.000777480716372315
16117,0.000691468903095519
16118,0.000683529634296112
16119,0.000608654432583445
16120,0.000602266132269537
16121,0.000534597321822327
16122,0.00052585154546249
16123,0.000450784562001871
16124,0.000438016772181812
16125,0.000403202660884221
16126,0.000400006464771551
16127,0.000371215105516508
16128,0.000367998291119314
16129,0.000194733834893125
16130,0.000197829901642327
16131,0.000183827570745881
16132,0.000184419667770135
16133,0.000170685942254207
16134,0.000169498065141032
16135,0.000163471247751001
16136,0.000161606062116438
16137,0.000147595528609556
16138,0.000149937117244114
16139,0.000132721649914967
16140,0.00013105644596947
16141,9.92192448949704e-05
16142,9.70305559068096e-05
16143,0.000103431600998406
16144,0.000101380276826828
16145,0.000113234627404786
16146,0.000124024452274554
16147,0.000112341405376622
16148,0.000116664247643011
16149,0.000112049892942340
16150,0.000115046902258977
16151,0.000100836227351191
16152,0.000105143698183740
16153,9.57674948920677e-05
16154,8.928504861205e-05
16155,8.95659402667128e-05
16156,0.000139105342653778
16157,0.00017200813476089
16158,0.000271493933202634
16159,0.00033032209712077
16160,0.000539620442719432
16161,0.000593476149539111
16162,0.000869704765840291
16163,0.0009957018794318
16164,0.00135610547666394
16165,0.00150592267640731
16166,0.0019220025312847
16167,0.00207353135885102
16168,0.00239832170381198
16169,0.00249352415915818
16170,0.00286483766894691
16171,0.00304082898081761
16172,0.00326736874299182
16173,0.00331079545428667
16174,0.00334086208159517
16175,0.00337214418970947
16176,0.00370066359098945
16177,0.00383909460898251
16178,0.00411685214344997
16179,0.00418186041095314
16180,0.00433545917380502
16181,0.00431493240106679
16182,0.00435643591566155
16183,0.00437344026329577
16184,0.00435497983850677
16185,0.00435219454080869
16186,0.00451222234252216
16187,0.0044580947572503
16188,0.00446634295111851
16189,0.00437015375174317
16190,0.00427097413331599
16191,0.00396332349262138
16192,0.00392844421651534
16193,0.003690131751071
16194,0.00367397776156706
16195,0.00337490782164116
16196,0.00334283368198371
16197,0.00303997558022302
16198,0.0029954794016708
16199,0.00275116315669464
16200,0.00270230403315473
16201,0.00240778453027815
16202,0.00234949745986435
16203,0.00205434624456093
16204,0.00188087186010030
16205,0.00155269885458391
16206,0.00143862361048883
16207,0.00114169052677963
16208,0.00107392913379431
16209,0.000815451323372592
16210,0.000758047365860696
16211,0.000553709119416574
16212,0.000522860185966482
16213,0.000384046973963321
16214,0.00036964863489248
16215,0.000276683877836374
16216,0.000265648730469379
16217,0.000198676798242933
16218,0.000190312655001673
16219,0.000122151764014967
16220,0.000117855583939715
16221,8.16963992751357e-05
16222,8.10480918482765e-05
16223,8.20460633531174e-05
16224,8.20460633531174e-05
16225,0.000127798303142067
16226,0.000126499861220349
16227,0.000117887597812841
16228,0.000116661128282694
16229,0.000130061778628628
16230,0.000128790727605235
16231,0.000110657897652229
16232,0.000111297225793729
16233,0.000108852964251445
16234,0.000110004793939248
16235,8.07698858971784e-05
16236,8.05154794067332e-05
16237,6.78162587815236e-05
16238,6.78162587815236e-05
16239,6.64562879297672e-05
16240,7.06016022728179e-05
16241,0.000109083786058202
16242,0.000110551594873878
16243,0.000110551594873878
16244,0.000110551594873878
16245,0.000144790585973104
16246,0.000120744102550599
16247,9.78784217146206e-05
16248,0.000101648786907052
16249,8.4379150024903e-05
16250,0.000123062861510535
16251,0.00011937497113449
16252,0.000124865122912763
16253,0.000130592290953587
16254,0.000179328103220959
16255,0.000194387244085921
16256,0.000351345942586913
16257,0.000404787713153868
16258,0.000621446024449467
16259,0.000716023125064787
16260,0.000948719286593946
16261,0.00106508263830507
16262,0.00137983531647577
16263,0.00157136191930274
16264,0.00189276056259847
16265,0.00196342087674695
16266,0.00230106440109871
16267,0.00259032419328129
16268,0.00291406766639485
16269,0.00319372223731661
16270,0.00346090248748569
16271,0.00353818224715450
16272,0.00390868917852073
16273,0.00399248692113381
16274,0.00414426513678024
16275,0.00417856569989007
16276,0.00453242668846248
16277,0.00451180022638433
16278,0.00460972917282308
16279,0.004612645353402
16280,0.00465821859170106
16281,0.00457159588974409
16282,0.00470881196516385
16283,0.00453251536127449
16284,0.00451614463885976
16285,0.00434196826272499
16286,0.00433319349273921
16287,0.00405569836657831
16288,0.00404153749888529
16289,0.00365866762988403
16290,0.0035763261030476
16291,0.00327204575217946
16292,0.00323000281742115
16293,0.00299227911326154
16294,0.00293837707153598
16295,0.00280602246662815
16296,0.00276435257765356
16297,0.00257882971095312
16298,0.00249571924104826
16299,0.00211538130385380
16300,0.00198908291884589
16301,0.00161822128894354
16302,0.00154372161954228
16303,0.00134812342352276
16304,0.00126730710034176
16305,0.00104628805618033
16306,0.00101122446367194
16307,0.000827927670356968
16308,0.000809022795209076
16309,0.000658480152658399
16310,0.000644202849421909
16311,0.000573493108158796
16312,0.000562697472152743
16313,0.000469089505063792
16314,0.000463705369566557
16315,0.000402655579129848
16316,0.0003961930323217
16317,0.000367914043306913
16318,0.000363787692571246
16319,0.000326207183951009
16320,0.000321754455153959
16321,0.000297812739400077
16322,0.000295312625421786
16323,0.000267819777357617
16324,0.000265862253105762
16325,0.000242814691966314
16326,0.000240931720547109
16327,0.0002082791952178
16328,0.000205670996359889
16329,0.000197461364353506
16330,0.000195894931376488
16331,0.000180716130252442
16332,0.000182518183449252
16333,0.000181549345466682
16334,0.000181779780469901
16335,0.000196821014178144
16336,0.000198312754139780
16337,0.000192079304096724
16338,0.000188967790271325
16339,0.000173269864066546
16340,0.000142389295608744
16341,0.000146859489874041
16342,0.00014979590615294
16343,0.000148258578626140
16344,0.000194404611674336
16345,0.000202906840785048
16346,0.000239948927855773
16347,0.000256598553426601
16348,0.000339314752004189
16349,0.00036839914155862
16350,0.000520018480302968
16351,0.000572296372053484
16352,0.000778624815851653
16353,0.000850168492038544
16354,0.00114317226149776
16355,0.00125636406752895
16356,0.00147336340617146
16357,0.00152063348476418
16358,0.00178383592528766
16359,0.0018899907094845
16360,0.00216536803781154
16361,0.00212639826019055
16362,0.00219497216632706
16363,0.00221792320891409
16364,0.00220660400551307
16365,0.00220510267140885
16366,0.00238647243155222
16367,0.00245437417153841
16368,0.00279305638762694
16369,0.00286388320804620
16370,0.00314427268487904
16371,0.00330191024137654
16372,0.00360504222119281
16373,0.00371289999941317
16374,0.00376689467610176
16375,0.00382104072855502
16376,0.00391621768490398
16377,0.00394385162946712
16378,0.0040591099889442
16379,0.00406130076578996
16380,0.00395136821184539
16381,0.00389010609224556
16382,0.00388538767797531
16383,0.00377846696054192
16384,0.00371752693413579
16385,0.00357126017873368
16386,0.00346438511876028
16387,0.00332371555682063
16388,0.00313956234012591
16389,0.00290416996413310
16390,0.00269820835847444
16391,0.00244404442782666
16392,0.0022386985020514
16393,0.00206628083340452
16394,0.00191712347626570
16395,0.00172743844358908
16396,0.00158893266672887
16397,0.00141921020021515
16398,0.00124897984800061
16399,0.00111223209270252
16400,0.00102058154335336
16401,0.000903474893695554
16402,0.000781136106958368
16403,0.000692847061994765
16404,0.000648044705551824
16405,0.000575517508243266
